id,username,text,datetime,img_src,likes,entities
BFTpcWGQ8-e,l_d_f_official,To celebrate the 100th anniversary of the Johnston font  Transport for London have commissioned a collection of new posters from well-known designers as part of the new The Language of London exhibition at KK Outlet as part of Clerkenwell Design Week.@transportforlondon@kkoutlet@clerkenwelldesignweek#CDW16#Font#Typography#London#Design,2016-05-12T12:20:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13108821_814574468644182_1587661550_n.jpg?ig_cache_key=MTI0ODUyMzc4OTQ5MTQ5MDcxOA%3D%3D.2,397,@transportforlondon @kkoutlet @clerkenwelldesignweek #cdw16 #font #typography #london #design
BFQ-rEzw82A,l_d_f_official,Have you backed our Kickstarter campaign yet? Help us transform London's Trafalgar Square into a futuristic  fun and free to play crazy golf course designed by nine creative visionaries  including Sir Paul Smith.Follow the link in our bio and get involved!@kickstarter@paulsmithdesign#LDF16#TrafalgarSquare#CrazyGolf#MiniGolf#Design#Installation#London#Festival#Kickstarter#Crowdfunding,2016-05-11T11:28:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/13116631_180335799032309_1574586812_n.jpg?ig_cache_key=MTI0Nzc3MjczNTc2NjI1MjkyOA%3D%3D.2,426,@kickstarter @paulsmithdesign #ldf16 #trafalgarsquare #crazygolf #minigolf #design #installation #london #festival #kickstarter #crowdfunding
BFO44o9w85R,l_d_f_official,NEON imagine an earth with raised sea levels and new shorelines. The buildings in NEON's Visionary Crazy Golf design are raised away from the sea and harness wind energy to create a kinetic city  where elements that are normally in a fixed location freely orbit in space.Bring this to Trafalgar Square in September! Back the Kickstarter via the link in our bio.@pictureNEON@Kickstarter#‎VisionaryGolf‬ ‪#‎LDF16‬#Kickstarter#Kinetic#City#Installation#London#TrafalgarSquare#Design,2016-05-10T15:59:39.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/13129388_1030892153664909_1688125825_n.jpg?ig_cache_key=MTI0NzE4NDMyOTcwOTQ0MDU5Mw%3D%3D.2,0,@pictureneon @kickstarter #kickstarter #kinetic #city #installation #london #trafalgarsquare #design
BFG2W3Jw8wY,l_d_f_official,What does home mean to you? This question was addressed by four highly acclaimed designers – Jasper Morrison  Patternity  Raw Edges and Studioilse – for the project A Place Called Home in collaboration with AirBnB in Trafalgar Square for the 2014 London Design Festival.@airbnb@jasper.morrison@patternity@rawedgesdesignstudio@studioilse#Installation#TrafalgarSquare#Home#Architecture#London#Design#Festival,2016-05-07T13:03:38.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13151254_565447003638031_1516331904_n.jpg?ig_cache_key=MTI0NDkyMTQxMjU3NDIzNTY3Mg%3D%3D.2,457,@airbnb @jasper.morrison @patternity @rawedgesdesignstudio @studioilse #installation #trafalgarsquare #home #architecture #london #design #festival
BEVtZZZQ86G,l_d_f_official,For the London Design Festival in 2012  Japanese design studio Nendo created a unique installation at the V&amp;A based on the motif of a simple but elegant chair.@vamuseum#Museum#Installation#Chair#Furniture#London#Design#Festival#Nendo#Okisato,2016-04-18T11:02:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c113.0.853.853/12918044_948298051954858_307323834_n.jpg?ig_cache_key=MTIzMTA4OTczMDUwMzAzNjU1MA%3D%3D.2.c,1324,@vamuseum #museum #installation #chair #furniture #london #design #festival #nendo #okisato
BEONWDcw804,l_d_f_official,In 2010  Paul Cocksedge created Gust of Wind  an installation representing a stack of paper blown into the air. Comprised of 300 limited edition curved pieces of Corian  each was handmade and engraved by Cocksedge.The installation was in place for one day and the sheets were given away to the public to use as paper trays after the event.@paulcocksedge@vamuseum#Corian#Installation#Design#Paper#Museum#London#Design#Festival,2016-04-15T13:07:48.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c44.0.426.426/12940674_663293367143395_64428210_n.jpg?ig_cache_key=MTIyODk3ODQzODQ1NTY3NjIxNg%3D%3D.2.c,559,@paulcocksedge @vamuseum #corian #installation #design #paper #museum #london #design #festival
BELbaRWQ84_,l_d_f_official,COMPETITION! Become a ‘Grand Tourist’ and emulate the European adventures of the 17th and 18th century by taking in an eclectic mix of Nottinghamshire and Derbyshire’s most impressive artworks.London Design Festival and The Grand Tour are delighted to offer one lucky winner:1. Overnight stay at Ye Olde Bell  a stylish 17th Century four-star hotel  including full English breakfast and dinner for two in their award-winning Restaurant Bar 1650 or St Leger Bistro. Ye Olde Bell is conveniently located for visiting the Sir Peter Blake and Rose English exhibitions at theThe Harley Gallery as part of The Grand Tour  a scenic 20 minute drive away.2. Afternoon tea in the Derby Museums café.3. The A-Z of Simon Starling book that accompanies the Turner Prize winner’s major solo show currently at Nottingham Contemporary.4. Free tickets to Chatsworth House.Enter at londondesignfestival.com/competition@harley_gallery@derbymuseums@nottm_contemp#YeOldeBellHotel#ChatsworthHouse#TheGrandTour#Art#SimonStarling#Competition#Win,2016-04-14T11:12:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c82.0.658.658/12912535_839408789522252_2124361434_n.jpg?ig_cache_key=MTIyODE5NTg3NTk3Nzk0MDU0Mw%3D%3D.2.c,507,@harley_gallery @derbymuseums @nottm_contemp #yeoldebellhotel #chatsworthhouse #thegrandtour #art #simonstarling #competition #win
BEI1G_Zw8wi,l_d_f_official,Visit DAS INSTITUT  the first major exhibition of work by Kerstin Brätsch and Adele Röder at the Serpentine Gallery.Focusing on the transformative properties and effects of light on bodies and spaces  the exhibition uses coloured gels and light sources as stained glass and neon shapes.@serpentineuk#DASINSTITUT#Kerstinbrätsch#AdeleRöder#Art#Installation#Light#Space#London,2016-04-13T10:59:49.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c99.0.402.402/12907232_580727868768975_2025822157_n.jpg?ig_cache_key=MTIyNzQ2NDQ3NTMxODQwNjE3OA%3D%3D.2.c,260,@serpentineuk #dasinstitut #kerstinbrätsch #adeleröder #art #installation #light #space #london
BEGU-2Qw803,l_d_f_official,Leading quartz manufacturer Caesarstone  in collaboration with British designer Tom Dixon  presents a unique food concept 'The RESTAURANT’ during Milan Design Week.An experimental food concept and menu will be featured in four Caesarstone kitchens and Tom Dixon dining halls featuring new collections including Curve  Fade  Flash Oil and Offcut.@Caesarstone_UK@TomDixonStudio#MilanDesignWeek#Design#Lighting#Dining,2016-04-12T11:40:36.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c91.0.898.898/12501613_1765581547003734_588635378_n.jpg?ig_cache_key=MTIyNjc2MDIyODMwNjE0NDU2Nw%3D%3D.2.c,534,@caesarstone_uk @tomdixonstudio #milandesignweek #design #lighting #dining
BEDqjndQ863,l_d_f_official,Visit the National Portrait Gallery this month and see a major photography exhibition celebrating 100 years of British Vogue.The exhibition features over 280 prints from the Condé Nast archive as well as from international collections  brought together for the first time.@britishvogue@nationalportraitgallery@condenast#Vogue100#Fashion#Photography#London#Design,2016-04-11T10:51:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12141868_1699104033704769_1532483396_n.jpg?ig_cache_key=MTIyNjAxMDY4OTA3Njk3MzIzOQ%3D%3D.2,632,@britishvogue @nationalportraitgallery @condenast #vogue100 #fashion #photography #london #design
BD0gA8AQ8-0,l_d_f_official,COMPETITION! Become a ‘Grand Tourist’ and emulate the European adventures of the 17th and 18th century by taking in an eclectic mix of Nottinghamshire and Derbyshire’s most impressive artworks.London Design Festival and The Grand Tour are delighted to offer one lucky winner:1. Overnight stay at Ye Olde Bell  a stylish 17th Century four-star hotel  including full English breakfast and dinner for two in their award-winning Restaurant Bar 1650 or St Leger Bistro. Ye Olde Bell is conveniently located for visiting the Sir Peter Blake and Rose English exhibitions at theThe Harley Gallery as part of The Grand Tour  a scenic 20 minute drive away.2. Afternoon tea in the Derby Museums café.3. The A-Z of Simon Starling book that accompanies the Turner Prize winner’s major solo show currently at Nottingham Contemporary.4. Free tickets to Chatsworth House.Enter at londondesignfestival.com/competition@harley_gallery@derbymuseums@nottm_contemp#YeOldeBellHotel#ChatsworthHouse#TheGrandTour#Art#SimonStarling#Competition#Win,2016-04-05T13:30:41.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c82.0.658.658/12070687_1752197588360338_1637499376_n.jpg?ig_cache_key=MTIyMTc0MjIwMDg0MTU1NTg5Mg%3D%3D.2.c,467,@harley_gallery @derbymuseums @nottm_contemp #yeoldebellhotel #chatsworthhouse #thegrandtour #art #simonstarling #competition #win
BDn-CgDQ86y,l_d_f_official,"Remembering Zaha Hadid's contribution to the London Design Festival 2014.Zaha Hadid Architects were commissioned by Meliã Hotels International to design Crest at the V&amp;A  a demountable sculpture which after the festival was installed as a permanent feature within the ME Hotel in Dubai  also designed by Zaha Hadid. “We envisioned creating a piece that would emerge from the pool which is the centrepiece of the space  both visually and in terms of social interaction."" Zaha explained ""It will capture the attention of visitors as they enter the space and draw them towards exploring the new quality of space created within.”@zahahadidarchitects@vamuseum#ZahaHadid#Sculpture#London#Design#Architecture#meliahotelsinterational",2016-03-31T16:42:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c192.0.696.696/12531047_124301617967443_573566504_n.jpg?ig_cache_key=MTIxODIxNTA3NDk2NDE2NDI3NA%3D%3D.2.c,586,@zahahadidarchitects @vamuseum #zahahadid #sculpture #london #design #architecture #meliahotelsinterational
BDk1A5tQ83B,l_d_f_official,"Jaime Hayón's giant chess set took over Trafalgar Square in 2009. ""For a moment it seemed like the whole world of creativity was taking place in Trafalgar Square” - Sir John Sorrell  Chairman London Design Festival.Each of these 22 chess pieces was handcrafted by Hayón  working with Bosa  the Italian ceramics experts in Veneto  Italy. Each piece represented a part of London or an iconic building.@hayonstudio#Bosatrade#TrafalgarSquare#Chess#Ceramics#Installation#London#Design#Festival",2016-03-30T11:26:20.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c49.0.982.982/12677395_744857822283116_1293823026_n.jpg?ig_cache_key=MTIxNzMzMDk1NzcyNDY2NzMyOQ%3D%3D.2.c,668,@hayonstudio #bosatrade #trafalgarsquare #chess #ceramics #installation #london #design #festival
BDisYtaw89p,l_d_f_official,'Prism' by Keiichi Matsuda  commissioned by Veuve Clicquot for London Design Festival 2012.@vamuseum@veuveclicquotuk#Prism#Shapes#Installation#Colours#KeiichiMatsuda#Design#London,2016-03-29T15:32:27.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11260752_387916811394594_842514596_n.jpg?ig_cache_key=MTIxNjczMDA2MTQyNDgwNzc4NQ%3D%3D.2,721,@vamuseum @veuveclicquotuk #prism #shapes #installation #colours #keiichimatsuda #design #london
BDTNffmw85j,l_d_f_official,Will you be going to D&amp;AD Festival 2016 this April? You can expect an Exhibition of Pencil Winners  Workshops  Installations  Parties  Fringe Events &amp; Curated Screenings.London Design Festival receive a special 15% discount on a full Festival Pass. Enter code FESTIVAL15.Over 150 speakers have been confirmed  including Sir Martin Sorrell  The White House’s Creative Director - Ashleigh Axios  The Grand Budapest Hotel’s Annie Atkins  Ralph Steadman and Sir Paul Smith.@d_and_ad#DandAD16#DandAD#Festival#Art#Creativity#Design#Workshops#Installation#Screening,2016-03-23T15:13:54.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/12135182_966727743396275_745160243_n.jpg?ig_cache_key=MTIxMjM3MjA2MzUzNzU4MTY2Nw%3D%3D.2,287,@d_and_ad #dandad16 #dandad #festival #art #creativity #design #workshops #installation #screening
BDRHrC0Q8zL,l_d_f_official,International design show designjunction announces new London home in King’s Cross!The theme of the 2016 designjunction show will be ‘Immersed in Design’  with the move to the larger King’s Cross site marking the next chapter for designjunction at this year’s London Design Festival.@thedesignjunction#djKX#LDF16#London#Design#Festival#InteriorDesign#Lighting#Furniture#FurnitureDesign,2016-03-22T19:44:34.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c222.0.635.635/11351662_1589949747991696_569524310_n.jpg?ig_cache_key=MTIxMTc4MzUxOTAyNjc5MzY3NQ%3D%3D.2.c,252,@thedesignjunction #djkx #ldf16 #london #design #festival #interiordesign #lighting #furniture #furnituredesign
BCIPqxqw8-m,l_d_f_official,In 2011  award-winning architects AL_A and engineering firm Arup transformed the V&amp;A's Grand Entrance on Cromwell Road with the installation of a giant timber wave cascading down the steps.@vamuseum@ahec_europe@arupassociates@amandalevetearchitects#London#Design#Festival#Architecture#Wood#Staircase#AHEC#timberwave,2016-02-23T12:29:52.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12531104_486653128207998_1667323538_n.jpg?ig_cache_key=MTE5MTI3MTAxMTY4NjAxMDc5MA%3D%3D.2.c,537,@vamuseum @ahec_europe @arupassociates @amandalevetearchitects #london #design #festival #architecture #wood #staircase #ahec #timberwave
BCFhplXw85Y,l_d_f_official,Visitors to the V&amp;A at last year’s London Design Festival were transformed into temporary custodians via Faye Toogood’s two-part installation  The Cloakroom.@vamuseum@kvadrattextiles#Museum#Installation#Fashion#Textile#Tour#London#Design#Festival#fayetoogood,2016-02-22T11:09:16.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c166.0.667.667/12716739_633833956756087_181661982_n.jpg?ig_cache_key=MTE5MDUwNTY2OTY2OTkzMjYzMg%3D%3D.2.c,438,@vamuseum @kvadrattextiles #museum #installation #fashion #textile #tour #london #design #festival #fayetoogood
BB-RIy2Q842,l_d_f_official,BE OPEN Sound Portal in Trafalgar Square for the London Design Festival 2012. Designed by ARUP with music commissioned by Sound and Music.@soundandmusicuk@arupassociates@beopenfuture#London#Design#Festival#Sound#Installation#TrafalgarSquare,2016-02-19T15:30:18.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c182.0.716.716/12716742_233761136959520_848394650_n.jpg?ig_cache_key=MTE4ODQ2MjcyMjgxNjM5Njg1NA%3D%3D.2.c,281,@soundandmusicuk @arupassociates @beopenfuture #london #design #festival #sound #installation #trafalgarsquare
BB7ZWzuQ88J,l_d_f_official,This sensual and interactive installation at the V&amp;A  entitled Curiosity Cloud was inspired by the Art Nouveau Movement for last year’s London Design Festival.Supported by Perrier-Jouët and designed by Katharina Mischer and Thomas Traxler.@perrierjouet@vamuseum#Museum#Installation#Glass#London#Design#Festival#mischertraxler#PerrierJouet,2016-02-18T12:44:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c156.0.659.659/12725159_1744266402461152_312273278_n.jpg?ig_cache_key=MTE4NzY1NDQ0NTI3MDU1MjMyOQ%3D%3D.2.c,796,@perrierjouet @vamuseum #museum #installation #glass #london #design #festival #mischertraxler #perrierjouet
BB4wcugw80x,l_d_f_official,In 2012  Japanese design studio nendo filled the Victoria and Albert Museum with a unique installation based on the motif of a simple but elegant chair for the London Design Festival.@vamuseum#Museum#Installation#Chair#Furniture#London#Design#Festival#nendo#okisato,2016-02-17T12:08:28.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12747779_928633860547651_202468986_n.jpg?ig_cache_key=MTE4NjkxMTU4MjEzMTgzNDE2MQ%3D%3D.2.c,939,@vamuseum #museum #installation #chair #furniture #london #design #festival #nendo #okisato
BBk8tW9w81g,l_d_f_official,#Repost@cosstores・・・A fresh look at denim for the new season…We commissioned London-based designers Laetitia de Allegri and Matteo Fogale to create window installations using objects from their -ISH collection  each made from an innovative composite material produced from recycled denim.Discover the installations at selected stores in London  Paris  Milan and New York,2016-02-09T19:30:47.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12598978_1209328902415436_147890368_n.jpg?ig_cache_key=MTE4MTMzNjAwMjEwMzU5NDMzNg%3D%3D.2,372,#repost @cosstores
BBU8mXYw8wV,l_d_f_official,The London Design Festival 2013 saw a collaboration between FAT Architecture and Amorim  the world’s largest producer of cork. ‘The Progressive Extension of the Field of Individual Development and Experience’ installation at the V&amp;A was made up of a series of natural cork tiles.@vamuseum#Museum#Installation#Colours#Pattern#Cork#Nature#London#Design#Festival#Amorim@_samjacob,2016-02-03T14:21:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/12558318_867626740003400_29240387_n.jpg?ig_cache_key=MTE3NjgzMTkyMTg5Mjg3MTE4OQ%3D%3D.2,691,@vamuseum #museum #installation #colours #pattern #cork #nature #london #design #festival #amorim @_samjacob
